"impactCategory","impactUnits","year","wasteshed","material","magnitude","pctOfTotal","datatype"
"Eutrophication","kg N eq.",2018,"Morrow","PlasticFilm",674.187775825486,0.00364325533309691,"impact"
"Eutrophication","kg N eq.",2018,"Morrow","RigidPlastic",210.725215239221,0.00113874174490671,"impact"
"Eutrophication","kg N eq.",2018,"Morrow","ScrapMetal",542.383375957101,0.00293099518842406,"impact"
"Eutrophication","kg N eq.",2018,"Morrow","TinnedCan",54.9202521792619,0.000296784529209435,"impact"
"Eutrophication","kg N eq.",2018,"Morrow","YardDebris",696.482059026556,0.0037637318072816,"impact"
"Eutrophication","kg N eq.",2018,"Polk","Aluminum",188.05804837444,0.000361867129473641,"impact"
"Eutrophication","kg N eq.",2018,"Polk","Cardboard",4958.33198094371,0.00954097618491141,"impact"
"Eutrophication","kg N eq.",2018,"Polk","Carpeting",1313.02224918587,0.00252655813646364,"impact"
"Eutrophication","kg N eq.",2018,"Polk","Electronics",307117.846803733,0.590965686359305,"impact"
"Eutrophication","kg N eq.",2018,"Polk","FoodWaste",134689.559143568,0.259173827223327,"impact"
"Eutrophication","kg N eq.",2018,"Polk","Glass",3080.52501359924,0.00592764177645488,"impact"
"Eutrophication","kg N eq.",2018,"Polk","PaperFiber",61737.9078349356,0.118797997113389,"impact"
"Eutrophication","kg N eq.",2018,"Polk","PlasticFilm",1368.77833783776,0.00263384573157345,"impact"
"Eutrophication","kg N eq.",2018,"Polk","RigidPlastic",598.181295875684,0.00115103900266135,"impact"
"Eutrophication","kg N eq.",2018,"Polk","ScrapMetal",2133.16911838093,0.00410471017977043,"impact"
"Eutrophication","kg N eq.",2018,"Polk","TinnedCan",186.881771893089,0.00035960370178494,"impact"
"Eutrophication","kg N eq.",2018,"Polk","YardDebris",2315.85886727679,0.00445624746088469,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","Aluminum",4.83808096457641,0.000391486913300059,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","Cardboard",95.878497070897,0.00775827795048498,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","Carpeting",31.9282799140269,0.00258356646820131,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","Electronics",7703.65990622115,0.623363283889151,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","FoodWaste",3163.24239972104,0.255962645551775,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","Glass",48.3825763918166,0.00391501209422091,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","PaperFiber",1188.13739575226,0.0961414753174039,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","PlasticFilm",32.4091475477783,0.00262247722373054,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","RigidPlastic",13.1839746051837,0.00106681834409144,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","ScrapMetal",28.1160281765866,0.0022750874087683,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","TinnedCan",3.46403114432236,0.000280301811853776,"impact"
"Eutrophication","kg N eq.",2018,"Sherman","YardDebris",44.9785659609564,0.00363956702701845,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","Aluminum",99.5894065687489,0.000304334609533177,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","Cardboard",2779.39796464566,0.00849354387631401,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","Carpeting",730.995837438927,0.0022338453498443,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","Electronics",215170.270224761,0.657537407121669,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","FoodWaste",72471.0203295158,0.221463712199437,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","Glass",1925.32807829201,0.00588359735355758,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","PaperFiber",30736.5664885845,0.0939276704519418,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","PlasticFilm",747.024745409985,0.00228282798380796,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","RigidPlastic",340.871200340159,0.00104166604893879,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","ScrapMetal",1059.96964084329,0.00323915422209466,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","TinnedCan",87.783847697246,0.000268258080178626,"impact"
"Eutrophication","kg N eq.",2018,"Tillamook","YardDebris",1087.72861986612,0.00332398270268331,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","Aluminum",489.459605178205,0.000551048219203976,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","Cardboard",7260.6793581633,0.0081742893350111,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","Carpeting",2151.66837782727,0.0024224124225482,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","Electronics",562093.205001314,0.632821291820103,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","FoodWaste",216869.995933132,0.244158708488753,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","Glass",4816.26670540758,0.00542229667810884,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","PaperFiber",83298.0921490692,0.093779476092049,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","PlasticFilm",2232.52456396048,0.00251344272802992,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","RigidPlastic",939.006665248016,0.0010571617049321,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","ScrapMetal",4761.39308049243,0.00536051831484687,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","TinnedCan",238.536542966456,0.000268551553235697,"impact"
"Eutrophication","kg N eq.",2018,"Umatilla","YardDebris",3082.88391501503,0.00347080264317849,"impact"
"Eutrophication","kg N eq.",2018,"Union","Aluminum",70.2872574096031,0.000322703888871848,"impact"
"Eutrophication","kg N eq.",2018,"Union","Cardboard",1958.70344721262,0.00899282804390442,"impact"
"Eutrophication","kg N eq.",2018,"Union","Carpeting",490.488181521612,0.002251936545202,"impact"
"Eutrophication","kg N eq.",2018,"Union","Electronics",139663.411528087,0.641224706927678,"impact"
"Eutrophication","kg N eq.",2018,"Union","FoodWaste",49961.1039077647,0.229382154284531,"impact"
"Eutrophication","kg N eq.",2018,"Union","Glass",1118.97913342101,0.00513747343728446,"impact"
"Eutrophication","kg N eq.",2018,"Union","PaperFiber",22653.5501751438,0.10400731238766,"impact"
"Eutrophication","kg N eq.",2018,"Union","PlasticFilm",501.312595658703,0.00230163375441934,"impact"
"Eutrophication","kg N eq.",2018,"Union","RigidPlastic",220.87349649612,0.0010140776421628,"impact"
"Eutrophication","kg N eq.",2018,"Union","ScrapMetal",335.562311733712,0.00154063861567746,"impact"
"Eutrophication","kg N eq.",2018,"Union","TinnedCan",61.6529774317732,0.000283062055783716,"impact"
"Eutrophication","kg N eq.",2018,"Union","YardDebris",771.358486693805,0.00354147241682509,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","Aluminum",19.7237487324488,0.00035974448250834,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","Cardboard",409.911262553456,0.00747643447612125,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","Carpeting",132.172586984159,0.00241071611443619,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","Electronics",35135.6538722895,0.64084458747359,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","FoodWaste",13094.7931271782,0.238837943080287,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","Glass",442.078548560322,0.00806313854618475,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","PaperFiber",5064.46372817573,0.0923715317908854,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","PlasticFilm",135.186567762814,0.0024656885727764,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","RigidPlastic",62.6071957922294,0.00114190225991474,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","ScrapMetal",92.7388983478874,0.00169147901076573,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","TinnedCan",14.3399092448346,0.000261547807188025,"impact"
"Eutrophication","kg N eq.",2018,"Wallowa","YardDebris",223.436157010119,0.00407528638534211,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","Aluminum",107.894588203405,0.000418640769847525,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","Cardboard",2113.33638923737,0.00819993650904171,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","Carpeting",593.181566015774,0.00230159817643539,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","Electronics",168584.843302324,0.654124453875826,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","FoodWaste",58818.9905998245,0.228223008367604,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","Glass",1677.37526012039,0.00650836786082503,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","PaperFiber",23554.8284511449,0.0913948667918685,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","PlasticFilm",607.483073165866,0.00235708931888275,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","RigidPlastic",266.395730314031,0.00103363955022946,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","ScrapMetal",453.071444389818,0.00175795822045964,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","TinnedCan",68.6748447498892,0.000266464614713138,"impact"
"Eutrophication","kg N eq.",2018,"Wasco","YardDebris",879.870177902407,0.0034139759442663,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","Aluminum",1.97704335934642,0.000413079390023725,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","Cardboard",30.4425212527737,0.00636059803667492,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","Carpeting",9.73734121638638,0.00203450012924728,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","Electronics",3340.07977343026,0.697869426543719,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","FoodWaste",964.720299085262,0.201566683302983,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","Glass",26.7201171303881,0.00558284654375614,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","PaperFiber",362.356621287885,0.0757100502551143,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","PlasticFilm",9.88360681814665,0.00206506056449062,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","RigidPlastic",4.7218025907924,0.000986563761890264,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","ScrapMetal",20.6975533095913,0.00432450439475233,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","TinnedCan",1.05640303515616,0.000220722686388516,"impact"
"Eutrophication","kg N eq.",2018,"Wheeler","YardDebris",13.7168205534194,0.0028659643909603,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","Aluminum",264.756850238218,0.000256817465452772,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","Cardboard",8182.34051259565,0.00793697292449892,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","Carpeting",2324.03803241305,0.00225434604076586,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","Electronics",662841.32067604,0.642964394765322,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","FoodWaste",230502.741641902,0.223590550481037,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","Glass",7056.41944440394,0.00684481536645009,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","PaperFiber",109935.352782894,0.106638671067268,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","PlasticFilm",2385.85546951781,0.00231430973010476,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","RigidPlastic",1100.48163622308,0.00106748098996433,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","ScrapMetal",1697.30172548601,0.00164640396218542,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","TinnedCan",447.61193120619,0.00043418918745771,"impact"
"Eutrophication","kg N eq.",2018,"Yamhill","YardDebris",4176.2841632057,0.00405104801949414,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","Aluminum",420631.686950507,0.0239199054701559,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","Cardboard",116762.753051436,0.00663990398743812,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","Carpeting",1131545.12518882,0.0643471551702597,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","Electronics",5599664.28103783,0.318434022976479,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","FoodWaste",1388213.01412841,0.0789429924101245,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","Glass",399034.684450978,0.022691756773198,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","PaperFiber",3144741.51218047,0.178830844258965,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","PlasticFilm",1878940.61672431,0.106849016206832,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","RigidPlastic",762379.916739736,0.0433539747634502,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","ScrapMetal",1589877.44555033,0.0904109685183357,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","TinnedCan",220634.817162664,0.0125467579682769,"impact"
"Global warming","kg CO2 eq.",2018,"Baker","YardDebris",932580.386734427,0.0530327014964843,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","Aluminum",2292739.24457082,0.023298168377981,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","Cardboard",1069027.30068512,0.0108631533703619,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","Carpeting",5410310.53448461,0.054978046940171,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","Electronics",26373481.2637564,0.267999864638573,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","FoodWaste",7496498.40697483,0.0761772986372289,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","Glass",2943625.37470163,0.0299122893211233,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","PaperFiber",18653132.3972087,0.189547860881271,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","PlasticFilm",9036913.39568486,0.0918305605002674,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","RigidPlastic",3966467.00666385,0.040306116975923,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","ScrapMetal",10429372.8244732,0.105980339768991,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","TinnedCan",1251085.08495707,0.0127131731327636,"impact"
"Global warming","kg CO2 eq.",2018,"Benton","YardDebris",9485909.04822615,0.096393127455345,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","Aluminum",1533987.30720539,0.0274305732222728,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","Cardboard",618143.421014275,0.0110535649756377,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","Carpeting",2883665.55696625,0.0515653544441732,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","Electronics",14630090.9489005,0.261613495194712,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","FoodWaste",3539896.50783228,0.0632999959655858,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","Glass",1739597.71705855,0.0311072733985041,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","PaperFiber",9123454.50056847,0.163144496399936,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","PlasticFilm",4785716.57636832,0.0855775979061206,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","RigidPlastic",2091705.9151096,0.0374036290876509,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","ScrapMetal",9109728.26845386,0.162899045597757,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","TinnedCan",628094.076659542,0.0112315013816334,"impact"
"Global warming","kg CO2 eq.",2018,"Clatsop","YardDebris",5238458.4368324,0.0936734724260166,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","Aluminum",1154582.58744963,0.0250118172933927,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","Cardboard",424019.952416278,0.00918557900826794,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","Carpeting",2726499.59305985,0.0590643843181096,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","Electronics",14051885.0452895,0.304407138303452,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","FoodWaste",3348941.2338976,0.072548388637647,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","Glass",971722.732853084,0.0210505092646894,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","PaperFiber",10432112.6852316,0.225991712765614,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","PlasticFilm",4496667.87245802,0.0974116849479123,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","RigidPlastic",1861604.38048498,0.0403280883874415,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","ScrapMetal",4539250.47522129,0.0983341553642942,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","TinnedCan",530363.054610264,0.0114892983535977,"impact"
"Global warming","kg CO2 eq.",2018,"Columbia","YardDebris",1623833.73332738,0.0351772433555812,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","Aluminum",2057825.52733677,0.0288084010070586,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","Cardboard",508628.266737506,0.00712050991546536,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","Carpeting",4315027.166419,0.0604079555410269,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","Electronics",22048023.8522757,0.308659944252699,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","FoodWaste",5326429.96886901,0.0745670264270567,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","Glass",1650067.15586453,0.0231000129424202,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","PaperFiber",12399382.8067777,0.173584391578606,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","PlasticFilm",7113718.28627717,0.0995880585209493,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","RigidPlastic",2983923.32924592,0.041773249821857,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","ScrapMetal",10593089.2750942,0.14829729716466,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","TinnedCan",876343.268386591,0.0122683133045738,"impact"
"Global warming","kg CO2 eq.",2018,"Coos","YardDebris",1558979.68411169,0.0218248395236264,"impact"
"Global warming","kg CO2 eq.",2018,"Crook","Aluminum",609293.076698162,0.0186458171036082,"impact"
"Global warming","kg CO2 eq.",2018,"Crook","Cardboard",149308.031998744,0.0045691808478031,"impact"
"Global warming","kg CO2 eq.",2018,"Crook","Carpeting",1935052.00875885,0.0592171932049725,"impact"
"Global warming","kg CO2 eq.",2018,"Crook","Electronics",10878491.9203148,0.332907722845754,"impact"
