"material","LCstage","disposition","impactCategory","impactUnits","impactFactor","corporateSource","impactFactorSetId"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.1794387957404,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.6325580798535,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",41.0632229242718,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.6706274072931,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP100 excl biogenic carbon","kg CO2 eq.",40.3038203541965,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP20 excl biogenic carbon","kg CO2 eq.",42.1350502610051,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP50 excl biogenic carbon","kg CO2 eq.",40.5881695451182,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP100 excl biogenic carbon","kg CO2 eq.",41.0188343895365,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP20 excl biogenic carbon","kg CO2 eq.",42.6262388725578,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.1386810794065,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",41.9695913475346,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.4227106316477,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.8536951147465,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.4607799590873,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP100 incl biogenic carbon","kg CO2 eq.",40.0942925446712,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP20 incl biogenic carbon","kg CO2 eq.",41.9252028127993,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GTP50 incl biogenic carbon","kg CO2 eq.",40.3783220969124,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP100 incl biogenic carbon","kg CO2 eq.",40.8093065800112,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","GWP20 incl biogenic carbon","kg CO2 eq.",42.416391424352,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",646.916341557996,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",603.470449233187,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Primary energy from non renewable resources (gross cal. value)","MJ",622.829237002858,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Primary energy from non renewable resources (net cal. value)","MJ",579.383344784559,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Primary energy from renewable resources (gross cal. value)","MJ",24.0871045551373,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Primary energy from renewable resources (net cal. value)","MJ",24.0871044486281,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",40.9312729545498,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",40.7219848740348,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Acidification","kg SO2 eq.",0.0881313555491083,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Ecotoxicity (recommended)","CTUe",5.52289198823081,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Eutrophication","kg N eq.",0.012014580375363,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",40.8868844198146,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",40.6775963392996,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Human Health Particulate Air","kg PM2.5 eq.",0.00484262819119625,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Human toxicity, cancer (recommended)","CTUh",2.49898339995639e-08,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Human toxicity, non-canc. (recommended)","CTUh",1.97737241654835e-06,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Ozone Depletion Air","kg CFC 11 eq.",4.36237045123982e-15,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Resources, Fossil fuels","MJ surplus energy",77.23577751014,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Smog Air","kg O3 eq.",1.9564957306732,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Ecotoxicity (recommended and interim)","CTUe",506.116176726868,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Ecotoxicity (recommended only)","CTUe",0.226681327468152,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"ScrapMetal","endOfLife","incinerationNoER_transport","Human toxicity, cancer (recommended and interim)","CTUh",4.20870270322018e-07,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
